,index,type,x,y,old_index
2114,2114,0,102.37810424518712,60.49800557106029,3159
2115,2115,0,97.27727431234449,66.38490328622782,3160
2116,2116,0,98.42489447168683,62.04649151106919,3162
2117,2117,0,93.14434497289989,42.60152946834087,3163
2118,2118,0,97.67658788307033,60.008075115391655,3164
2119,2119,0,105.60884817461326,59.557226914662635,3165
2120,2120,0,94.81495441259612,56.048795643564226,3166
2121,2121,0,92.44083203120606,60.729407023179036,3167
2122,2122,0,93.67384674254711,49.744468054718645,3168
2123,2123,0,104.07429708198173,54.435702103778446,3169
2124,2124,0,93.19972530884392,64.16912271711075,3170
2125,2125,0,96.41603186917602,45.743112574483696,3171
2126,2126,0,99.73025433398776,44.402508673815774,3173
2127,2127,0,86.3878978872057,59.7951624564942,3174
2128,2128,0,96.19224143589682,61.22063861573389,3175
2129,2129,0,81.80206606150739,51.90041262882349,3176
2130,2130,0,102.8552693362497,60.228447229521386,3178
2131,2131,1,107.1227927759002,60.010881716417614,3181
2132,2132,0,88.78682806371506,41.41903713524995,3182
2133,2133,1,78.25098414189614,47.462842048208,3183
2134,2134,0,86.01593340651476,56.45231578629017,3184
2135,2135,0,86.477159809681,62.15090365283454,3186
2136,2136,0,105.47085920385027,60.76949822732519,3187
2137,2137,0,101.26538874245657,64.04265699057261,3189
2138,2138,0,96.3622393822295,54.80483258012918,3190
2139,2139,0,105.56554192645325,61.06631733095816,3192
2140,2140,0,88.022800841346,69.64033352452003,3193
2141,2141,0,93.09398540224404,51.30960432578395,3195
2142,2142,0,84.92300483162809,56.66471059131047,3196
2143,2143,0,99.43150146364141,58.515649707194534,3197
2144,2144,0,95.64518538069389,56.76619609890304,3198
2145,2145,0,88.5567109007828,60.05535096006874,3199
2146,2146,0,86.4307664094592,48.75052250393391,3200
2147,2147,0,85.64538829884097,58.33360356640782,3201
2148,2148,0,93.0791785873942,58.47013795234011,3202
2149,2149,0,93.38910715345024,48.05083350795752,3203
2150,2150,2,108.03623083186902,72.55850571818394,3204
2151,2151,1,109.37375080377602,37.89753683934357,3205
2152,2152,1,89.68363817809824,37.44329590362325,3208
2153,2153,0,87.88760985861596,41.87919413038587,3209
2154,2154,0,109.85629084364956,49.58013084975766,3211
2155,2155,0,96.7291277600744,46.45805278242173,3213
2156,2156,0,105.70029423476593,46.242139568443925,3215
2157,2157,0,80.9979196338658,56.60363389990138,3216
2158,2158,0,86.34043838397797,64.04277077726172,3220
2159,2159,0,96.13011972128871,46.95746990851759,3221
2160,2160,0,94.02071037553281,61.6235324097812,3222
2161,2161,0,88.83873901845435,42.369032005679664,3223
2162,2162,0,92.32784324811779,61.24885067845005,3224
2163,2163,0,92.2985738950273,45.23646950675041,3225
2164,2164,1,96.11695990328855,65.19366512397502,3226
2165,2165,0,89.63928351601028,62.26038827115863,3227
2166,2166,0,100.844074266094,56.674680068297846,3228
2167,2167,1,100.84015498437685,59.13660711397064,3229
2168,2168,0,98.06899576459588,39.498143794544006,3230
2169,2169,1,98.417864669059,49.508756857126244,3231
2170,2170,0,95.96711553203978,42.10456750572894,3233
2171,2171,0,95.03037404409449,68.65057830652322,3235
2172,2172,2,84.35075197455606,53.82535525195659,3238
2173,2173,1,78.25136621246506,51.93886579336259,3239
2174,2174,0,88.6082027289225,49.085577229431,3240
2175,2175,0,90.09444252731707,74.74137876807545,3243
2176,2176,0,92.75411100963296,35.66330621628966,3244
2177,2177,0,87.22604645289161,63.86306571123741,3245
2178,2178,0,92.4739388220059,41.31917659262095,3246
2179,2179,0,102.6864970459547,62.3227873842291,3247
2180,2180,0,92.17151254513735,67.57321311562463,3250
2181,2181,1,99.87394593742343,49.81524067482832,3251
2182,2182,0,87.53147128292913,41.79794934009325,3254
2183,2183,0,91.566630244711,54.61230836533428,3257
2184,2184,0,96.42493313674535,42.295496982555626,3258
2185,2185,0,88.9603191105018,65.76124643412702,3259
2186,2186,0,90.09754164679316,59.44768428030793,3261
2187,2187,0,92.8798179510913,51.87398886765579,3264
2188,2188,0,99.92837378593609,56.15869911042166,3265
2189,2189,1,89.42325000282743,61.308388095705276,3266
2190,2190,0,92.69129469652964,49.333013673317375,3268
2191,2191,1,93.56694582107781,43.953408549683346,3270
2192,2192,1,94.8672760650626,51.21726721725249,3271
2193,2193,0,90.5268821829357,64.66252190597372,3275
2194,2194,0,94.2871659802994,37.59357095325049,3277
2195,2195,0,79.00947275015336,55.17852699751218,3278
2196,2196,0,101.0018570951511,61.061754250634635,3279
2197,2197,0,93.37661058104752,66.88333127577995,3280
2198,2198,0,94.487895253922,56.107390629033986,3281
2199,2199,0,101.41841975894681,64.04407419720044,3282
2200,2200,0,99.93902399652045,47.05429052854679,3283
2201,2201,0,92.85849283903987,48.614232760057334,3284
2202,2202,0,82.28340503658495,48.09796722029939,3287
2203,2203,0,104.63126393551445,47.09302987167799,3288
2204,2204,0,82.43159845160729,46.444084768879286,3289
2205,2205,0,99.37686166249841,55.65804576681803,3290
2206,2206,1,92.74626528158794,42.38715396969643,3292
2207,2207,0,92.33715002191944,66.07246849626152,3295
2208,2208,0,93.63887473877392,59.8743962388301,3296
2209,2209,0,79.01525048061073,47.44078861362611,3297
2210,2210,0,85.654235240798,52.75942945942896,3301
2211,2211,0,98.67560771827841,47.20102859594835,3302
2212,2212,2,82.79988535403531,43.26105275872729,3303
2213,2213,0,102.33386744372818,57.3904390773878,3305
2214,2214,0,98.00812396113686,52.86331407598112,3307
2215,2215,0,79.02542714172522,58.399046795258776,3308
2216,2216,0,82.22750132759717,64.94170957559851,3310
2217,2217,0,97.3602894816193,57.9656541591583,3312
2218,2218,0,93.11750593354131,58.67687427370108,3313
2219,2219,0,103.10088271013426,53.60029443795169,3314
2220,2220,0,103.21803883023324,71.68284618896602,3315
2221,2221,0,88.02003616696886,60.84803280953225,3316
2222,2222,0,77.27705773160929,54.52478893594822,3317
2223,2223,1,96.25346945550298,39.87069251945672,3318
2224,2224,0,85.62875572167665,58.30768845798248,3319
2225,2225,0,85.4810280236023,49.361798694030874,3321
2226,2226,0,91.527359736534,47.71753493010172,3324
2227,2227,0,93.77398217025612,55.87761518645054,3326
2228,2228,1,84.9791472833802,45.744485215646485,3327
2229,2229,0,92.9377996916993,55.62712704338266,3329
2230,2230,0,103.86071159383701,59.8636581615972,3330
2231,2231,0,93.42937895577079,59.99367720961378,3331
2232,2232,1,98.58179025571037,35.47436104295586,3332
2233,2233,0,88.52409918330984,63.75578227688322,3333
2234,2234,0,86.11054866307492,40.40703358736321,3334
2235,2235,0,100.73727332669196,40.6077014700571,3336
2236,2236,0,100.39669107740121,53.788979093018824,3339
2237,2237,0,97.44075742049054,67.54501716486219,3340
2238,2238,1,96.94849232266856,51.659352224575834,3343
2239,2239,1,93.73283797907307,57.504488802562754,3344
2240,2240,0,106.1902216585453,58.53266589083138,3347
2241,2241,0,109.85658176068479,56.24071513438212,3348
2242,2242,0,87.00632007990313,64.0983433986587,3350
2243,2243,0,98.2179951719934,58.53028598636466,3351
2244,2244,0,86.72364902652342,62.82174703880413,3352
2245,2245,1,92.01347027807088,66.53186454362633,3353
2246,2246,0,93.70045807695057,63.51743140082067,3354
2247,2247,0,89.52041660320299,47.438825764423626,3355
2248,2248,1,82.50931406093574,54.543868219964324,3357
2249,2249,0,94.58058174589276,45.790578770414214,3361
2250,2250,0,105.59986011939317,60.87668733357839,3362
2251,2251,0,106.99623204073302,65.94228662164542,3363
2252,2252,0,79.6893939682999,50.99455648455198,3366
2253,2253,1,92.46099368138113,71.67442451234682,3367
2254,2254,0,86.94843244633567,53.97290836918114,3368
2255,2255,0,97.38627868819049,45.25341201658723,3369
2256,2256,0,88.29292686779577,42.95741158192182,3370
2257,2257,0,98.34432775810264,64.16789134465247,3371
2258,2258,0,98.13844161985413,60.43598091713397,3372
2259,2259,0,104.67490823746485,61.85728192346042,3373
2260,2260,0,97.44344049179169,49.694727129493124,3374
2261,2261,0,95.49280249245533,35.421096904932085,3376
2262,2262,0,84.21781888590147,63.68153772325312,3378
2263,2263,0,106.46264563244168,59.598368406474066,3381
2264,2264,0,96.43375220837599,43.23022519023079,3383
2265,2265,0,83.01371645091689,47.64078550685121,3385
2266,2266,0,102.79793499887776,55.2067599487712,3387
2267,2267,0,102.85224174680621,70.32320224052178,3388
2268,2268,0,106.20852185892986,61.358270197112645,3389
2269,2269,0,94.02781515205426,64.90920584416877,3392
2270,2270,1,95.87601893693979,49.06251776449026,3393
2271,2271,1,98.06281221056373,58.949832128304124,3395
2272,2272,0,95.900099216372,69.46107755052049,3396
2273,2273,0,101.16691360226267,59.517091329210345,3397
2274,2274,0,82.51453515575606,58.74058660981095,3398
2275,2275,0,85.82821385866345,52.81974864336944,3399
2276,2276,1,90.82016417271556,47.23491922017985,3403
2277,2277,0,105.80482748375724,50.38463005161728,3405
2278,2278,0,96.12122221037328,64.54573275806685,3406
2279,2279,0,93.25532544985745,46.54764725668191,3408
2280,2280,0,83.6802702288066,65.49150607218502,3409
2281,2281,0,90.75752730613932,55.04477607594715,3412
2282,2282,0,82.59561596708764,57.289273141957636,3413
2283,2283,0,106.94986485107351,64.56376951757468,3415
2284,2284,1,95.23317962371884,74.85007151683283,3417
2285,2285,0,97.48003112236945,57.96692089478405,3418
2286,2286,0,99.11115860914826,51.6539396699538,3419
2287,2287,1,107.22761433006285,62.96056523145924,3420
2288,2288,0,93.12880204875842,72.86373936004108,3424
2289,2289,0,85.06349654441216,52.83605178534213,3426
2290,2290,0,84.98483663941235,60.32178232651268,3427
2291,2291,0,90.15755321629072,46.98980579523984,3429
2292,2292,0,94.51312085410376,56.632157274871986,3431
2293,2293,0,93.55649582540485,47.765479528748635,3432
2294,2294,0,98.03239596551767,42.899712555134016,3433
2295,2295,0,95.2074494578205,66.93417991744461,3434
2296,2296,0,101.00171513739944,50.44262513716364,3435
2297,2297,0,97.6012979294311,75.382739510692,3436
2298,2298,0,97.82384688690233,42.63073441362356,3437
2299,2299,1,107.29165512854064,54.82351485918493,3438
2300,2300,0,90.68884772075116,68.81694972351599,3439
2301,2301,0,101.29123144465909,42.56854220161922,3440
2302,2302,0,95.24247681442836,50.52434749463736,3445
2303,2303,0,90.21356580120417,47.280037381103206,3446
2304,2304,0,99.93004472352304,36.887109360385566,3447
2305,2305,0,95.2040358485349,50.48202512731074,3448
2306,2306,2,77.96828601183864,42.629370800552465,3450
2307,2307,1,89.48569761297736,65.5674080709303,3451
2308,2308,0,108.6537289326322,65.83668937336503,3454
2309,2309,0,97.81585200200075,41.284280253864765,3455
2310,2310,0,95.72414501589412,40.7455904151225,3459
2311,2311,0,91.57491745616828,52.817456584710094,3460
2312,2312,0,99.58528453639812,46.30878492907564,3461
2313,2313,0,103.66260999360051,56.16137087762882,3462
2314,2314,1,84.36826665321627,60.28822059889112,3463
2315,2315,0,100.38148769594154,56.44864601519551,3464
2316,2316,0,93.44005565694037,50.14068463261844,3466
2317,2317,0,79.74378827395111,50.23133630962689,3467
2318,2318,0,85.86042360154747,65.86819975166566,3468
2319,2319,0,95.09610320839343,52.24409879886383,3469
2320,2320,0,99.25308738018349,48.63746743145258,3474
2321,2321,0,102.95789951382108,55.14075823622703,3476
2322,2322,0,84.10490204639235,53.794836570659896,3477
2323,2323,1,85.79463846640965,56.2431130530249,3478
2324,2324,2,87.55849901887726,61.03092369091962,3481
2325,2325,1,107.7012926687683,47.91436254422214,3482
2326,2326,1,102.58610759255293,69.09156837440281,3483
2327,2327,0,90.27177402323971,53.23389324046526,3485
2328,2328,0,106.45508709336659,47.81974459514667,3487
2329,2329,0,93.70934536812402,65.53213428776088,3489
2330,2330,0,97.27651882475796,53.102009848110704,3490
2331,2331,0,98.88694004830859,51.60477746898804,3491
2332,2332,0,91.72793107157851,68.05473485053365,3492
2333,2333,0,73.82731152227416,61.18565201278674,3493
2334,2334,0,91.41182039414437,66.28250169241872,3494
2335,2335,0,96.99120087134345,66.58031378417817,3495
2336,2336,0,91.34517047118058,54.672321160685456,3496
2337,2337,0,93.92896124449362,59.264881097766114,3497
2338,2338,0,106.85132339265682,75.23335160353007,3498
2339,2339,0,104.94598656461795,52.215818208564635,3499
2340,2340,0,94.17531609850987,45.5444615549368,3501
2341,2341,0,93.97470778768067,54.137307605677144,3502
2342,2342,0,88.95693372745292,38.05953192837204,3503
2343,2343,1,93.41254821178197,55.29179489663281,3504
2344,2344,0,80.21448085721406,59.859371630154186,3506
2345,2345,0,97.62877028573644,53.57805510640991,3507
2346,2346,0,98.13077038256311,40.70650557139243,3508
2347,2347,0,87.52225999685756,45.87610722603523,3510
2348,2348,0,100.45054512851179,46.166207756835334,3511
2349,2349,0,88.2433475027834,54.12313961678053,3513
2350,2350,0,103.27835103248276,59.91508879103448,3514
2351,2351,2,90.8533087971494,49.61272771240911,3515
2352,2352,0,88.84172661883301,67.00392136481007,3516
2353,2353,0,101.26686166606943,60.86165069267563,3517
2354,2354,0,79.21364186003402,58.953149050502745,3518
2355,2355,0,81.29944343114238,52.85387679114397,3519
2356,2356,0,103.23812919419238,64.21659043441502,3520
2357,2357,0,81.33090683215661,60.48644340577079,3521
2358,2358,0,103.83695226494942,59.61614519205735,3524
2359,2359,0,83.20243151237658,51.15393190447717,3525
2360,2360,0,88.81244039773121,49.903562585060726,3526
2361,2361,0,87.643163486075,56.21135460289372,3528
2362,2362,1,74.22867644508194,59.388123571990306,3530
2363,2363,0,97.06290181811974,62.37470780693581,3532
2364,2364,0,93.35461040629886,66.76919750179185,3533
2365,2365,0,82.75786204640698,65.71299394014187,3534
2366,2366,0,102.55930276287286,56.40580790440404,3535
2367,2367,0,84.04124503821525,56.08846680365562,3538
2368,2368,0,97.68200725318314,56.8082718802989,3540
2369,2369,0,87.07085998562239,56.172646687628706,3542
2370,2370,0,86.43346055028829,65.64658704075714,3545
2371,2371,0,85.61882345620494,49.12523711332829,3546
2372,2372,0,103.0695678745345,61.33545767515093,3548
2373,2373,0,97.55245167856525,45.51616429414615,3549
2374,2374,0,99.37161920729893,56.976703767752845,3550
2375,2375,0,94.92227708261419,62.189940860531316,3551
2376,2376,0,99.75740166920686,60.788139585294196,3552
2377,2377,0,100.07152097234973,54.27630305525106,3554
2378,2378,1,73.1029402122161,59.010568187936705,3555
2379,2379,1,97.51740285247088,58.96359219413355,3556
2380,2380,0,103.49136743129299,60.9741674621704,3559
2381,2381,0,90.1981424318269,60.484040754793995,3560
2382,2382,0,86.17833003494724,57.326748277293156,3561
2383,2383,0,101.51194061726463,51.845521895295214,3563
2384,2384,1,106.73242261904545,62.31435641338145,3565
2385,2385,0,89.6097305318333,52.655463319103035,3566
2386,2386,0,91.88358924687569,51.75302896815427,3567
2387,2387,1,104.98564674890437,49.797353465763024,3569
2388,2388,0,103.13156056801213,40.061607446764484,3570
2389,2389,0,93.6861981973103,50.73817351848726,3571
2390,2390,0,82.02902083770047,52.65853976888162,3572
2391,2391,0,86.96500014952639,64.23333760969098,3574
2392,2392,0,102.27630695062643,64.22963110097707,3575
2393,2393,0,86.38346718929398,58.217980854650605,3576
2394,2394,0,91.89659772826543,54.93622152168456,3577
2395,2395,0,92.60931176241718,41.23282033942193,3578
2396,2396,1,108.4265699511241,56.88089368511191,3579
2397,2397,0,99.86941327317341,49.903735318381365,3582
2398,2398,0,80.85344022740517,50.479179030386845,3584
2399,2399,0,100.4360337892133,54.52755170316774,3586
2400,2400,0,104.36530831911048,52.01703360701513,3587
2401,2401,0,88.7513406636247,48.51885230534184,3588
2402,2402,0,100.78516586694468,51.59310777381693,3590
2403,2403,0,94.48743685113553,65.19999302967935,3592
2404,2404,0,96.95754646410879,62.17988159807957,3596
2405,2405,0,92.58346230178962,64.65362884306177,3597
2406,2406,0,83.07360318217694,46.61818244796328,3598
2407,2407,0,88.29382786091485,54.357781257969684,3599
2408,2408,0,85.15661104748544,53.038657809770996,3601
2409,2409,0,87.17110629662223,56.188795548549834,3603
2410,2410,0,85.74011989218361,40.45848076703928,3604
2411,2411,1,81.17937342849265,42.63148500179026,3605
2412,2412,0,95.30044443367323,57.2528671398436,3606
2413,2413,1,92.39361708032594,71.96750362895183,3607
2414,2414,0,91.14769953603881,69.21153044640266,3609
2415,2415,0,89.24823224658155,66.70349234021168,3612
2416,2416,0,96.8505576744929,57.35380272482488,3613
2417,2417,1,87.4905952748858,70.41521174761185,3615
2418,2418,0,92.53825560262565,64.94290102874625,3616
2419,2419,0,102.24364001787161,68.61327298040908,3618
2420,2420,0,103.04595900053567,62.21838914224425,3619
2421,2421,0,92.20374981305244,47.5838387867188,3620
2422,2422,0,96.53635444156953,59.29759756955136,3621
2423,2423,0,106.1558031791165,54.57100612978474,3622
2424,2424,0,97.38740734029811,43.109575186807675,3623
2425,2425,0,83.1376859025673,57.380643458024345,3624
2426,2426,0,98.0760433534639,50.26137734451673,3625
2427,2427,2,105.89989361489549,43.36759151714077,3628
2428,2428,1,92.34238325130934,58.78555276814111,3629
2429,2429,0,84.90039672911902,63.364693232534975,3630
2430,2430,1,92.38827292070216,39.786194672632185,3632
2431,2431,0,91.22063024431442,39.45000818837363,3633
2432,2432,0,86.99254734868106,61.02546541625911,3634
2433,2433,0,80.026367314742,53.62821734281168,3639
2434,2434,0,97.39517328676017,57.77323156612114,3640
2435,2435,0,97.7038625784276,67.00536964660252,3641
2436,2436,0,91.7979477770521,47.92304901045023,3642
2437,2437,0,74.68984552268448,60.60166643797638,3643
2438,2438,0,85.73540497257795,45.20663829144206,3646
2439,2439,0,91.64759842094591,68.00990263747131,3647
2440,2440,0,93.9354717088742,54.9819172810024,3648
2441,2441,1,96.13819787235684,45.9685200700945,3650
2442,2442,0,87.44595649966249,47.388005788428,3651
2443,2443,1,85.74535650273208,50.5175252115923,3653
2444,2444,1,90.51105073292307,74.97974573988948,3655
2445,2445,0,71.19553676416541,60.10719091000132,3656
2446,2446,0,88.66525063948164,45.8346484151898,3659
2447,2447,0,95.13960945610125,47.984171272649775,3660
2448,2448,2,110.69052765158064,57.24930150369191,3662
2449,2449,0,89.3953232751407,50.67808521655059,3666
2450,2450,0,91.3222024758093,59.977387627555174,3668
2451,2451,0,88.51400064990939,55.01500459195303,3669
2452,2452,0,98.862925220678,53.976167750885345,3670
2453,2453,0,104.92206829186964,51.716452612998104,3672
2454,2454,0,98.23713740796929,54.22505376003738,3673
2455,2455,0,89.30194493301791,44.71676006297562,3674
2456,2456,1,86.83537084923016,58.420177919139114,3675
2457,2457,0,86.85855796642032,54.590093455443686,3676
2458,2458,0,100.88655930774539,62.71643530603889,3677
2459,2459,0,81.97098488247472,48.388260817228144,3679
2460,2460,0,103.06431688416045,60.0462676485434,3680
2461,2461,0,84.71682418928037,57.82846229567948,3682
2462,2462,0,98.99928139813446,62.647629093174814,3684
2463,2463,0,80.00785677818506,51.320980625314576,3685
2464,2464,0,87.03855293644366,60.783673831038215,3686
2465,2465,0,74.11536206251135,61.57954889062414,3687
2466,2466,0,89.46472876918477,61.56230046016199,3689
2467,2467,1,95.98076823462499,53.45150199704743,3690
2468,2468,0,101.56323788064411,60.27582786343197,3691
2469,2469,2,100.42810680681791,68.65824866753195,3693
2470,2470,1,107.04731465594486,63.814713337098006,3695
2471,2471,0,96.712292207436,40.127607481553056,3697
2472,2472,0,98.24943768226652,50.579858233844874,3699
2473,2473,0,87.710550258385,59.652840460883056,3701
2474,2474,0,96.91088731620019,65.91251053134647,3702
2475,2475,0,91.09932834667894,49.873296161228296,3704
2476,2476,0,100.45945298527175,46.66709827765726,3705
2477,2477,0,90.45173937373474,47.00623907158396,3706
2478,2478,0,99.82211743988711,55.3390682461822,3707
2479,2479,0,93.48079444245263,35.870672410960736,3708
2480,2480,0,88.75906734936947,59.23475966746541,3709
2481,2481,0,100.57484903383939,56.24025888908354,3710
2482,2482,0,86.45171180844223,52.08832826480016,3712
2483,2483,0,98.82955510310826,33.913367218305964,3713
2484,2484,0,93.76003093351275,42.2732283271916,3714
2485,2485,1,92.166868595191,57.139308751342135,3716
2486,2486,0,91.27159947051233,48.6702539506428,3717
2487,2487,0,96.3717372250608,60.12846009911753,3722
2488,2488,0,90.20057649010761,67.99759188239682,3723
2489,2489,0,107.22479504657676,62.09516920888477,3724
2490,2490,2,93.15019976894894,35.74926816574033,3727
2491,2491,0,82.90276944919074,53.737103766742884,3729
2492,2492,0,100.31009764671015,63.356882039454135,3732
2493,2493,0,101.65281392249071,58.575431948033355,3733
2494,2494,0,94.66023126859803,47.0887554203844,3735
2495,2495,0,109.06557354368614,59.43095192198479,3738
2496,2496,0,83.15683434106222,57.002918901543275,3739
2497,2497,0,81.04650667232758,51.28800490228937,3741
2498,2498,1,87.71537339252697,57.196576800299944,3742
2499,2499,0,78.3875003211462,61.67169963603215,3743
2500,2500,0,98.53866139212542,56.99022302118139,3745
2501,2501,0,86.914275425009,56.030468267329574,3747
2502,2502,0,97.54880244204719,47.46030769419754,3748
2503,2503,0,97.62807027158266,34.28304413049082,3749
2504,2504,1,92.92943389306188,57.12513739441247,3751
2505,2505,0,85.45339630218132,62.666792644852485,3752
2506,2506,0,95.58278048635695,68.04737516792059,3753
2507,2507,0,81.35720672351914,39.07322035946087,3755
2508,2508,1,89.67988425603363,54.165233225300575,3756
2509,2509,0,94.32568940646729,57.854096152417014,3757
2510,2510,0,96.2324923717485,59.689959834864375,3758
2511,2511,0,103.38006865859737,56.97712798608564,3759
2512,2512,0,102.38986415867916,57.20157367509253,3761
2513,2513,0,82.6501362238435,62.66651482788118,3762
2514,2514,0,93.61899312742237,53.25300005415128,3763
2515,2515,0,95.67243112098146,56.5418262377978,3764
2516,2516,0,87.22967085861634,59.33603953996615,3765
2517,2517,0,92.82169542868144,55.705841785583196,3766
2518,2518,1,99.86104903245796,60.91690246832522,3768
2519,2519,0,95.36320180856286,41.17732360053783,3769
2520,2520,0,84.29206765553783,63.51998494380084,3770
2521,2521,0,91.25725515050081,46.18046887377022,3771
2522,2522,0,80.02132673375765,54.10304125104163,3772
2523,2523,0,79.43961085812026,54.776370003582336,3773
2524,2524,0,98.68404560065925,53.72718970557924,3774
2525,2525,0,100.49170240078517,62.162583561882876,3775
2526,2526,0,97.42777901216822,59.94398711995925,3778
2527,2527,0,87.6035973549142,56.10280377603181,3779
2528,2528,0,88.43788763315666,42.152603384711114,3780
2529,2529,1,85.70456512935101,63.34043319809376,3781
2530,2530,0,91.0136006461952,50.49275596406393,3782
2531,2531,0,91.61182061306418,45.04446550353842,3785
2532,2532,0,81.62926764797422,60.175731545456415,3786
2533,2533,0,105.98932781011132,65.36597875639762,3787
2534,2534,0,93.00533645983691,73.11899833538277,3788
2535,2535,1,94.45898757480296,56.809509248133196,3791
2536,2536,0,108.66569949349181,51.476311298425536,3792
2537,2537,0,74.52020814398702,60.22565169589847,3793
2538,2538,0,86.26455938776951,54.876401978535725,3794
2539,2539,0,87.67491712681422,54.15331648328212,3796
2540,2540,0,101.93792164928375,41.398076955516444,3797
2541,2541,0,100.24895192588166,47.45133580311732,3798
2542,2542,0,92.22656107474396,62.54983802798705,3799
2543,2543,0,94.08259845506673,46.026495739388466,3801
2544,2544,0,80.71691348751615,51.635800907478654,3802
2545,2545,0,92.25042620948214,57.88947455910176,3803
2546,2546,0,93.8354471446821,58.61965961047671,3804
2547,2547,0,92.75211598193557,39.84958414156404,3805
2548,2548,0,97.81434994943574,63.426045336211985,3806
2549,2549,0,83.17060696394287,59.72407308289539,3807
2550,2550,0,79.61480338625977,59.336121016265345,3808
2551,2551,0,82.53798148464034,56.30895450362032,3809
2552,2552,0,103.00059366475529,69.48645178324469,3811
2553,2553,0,91.55424559681293,55.725786895477015,3815
2554,2554,0,98.35433275646234,41.40590794166356,3816
2555,2555,1,79.75528033525134,49.0881006560914,3817
2556,2556,1,111.25197198658405,48.98270901962858,3819
2557,2557,0,99.19802798883715,37.19469374725326,3820
2558,2558,0,100.46587027323581,63.732889857041336,3821
2559,2559,0,81.06653131963697,61.433820235936516,3822
2560,2560,0,85.28870333064756,53.893585787286284,3823
2561,2561,0,91.76534405385716,61.63614842079437,3824
2562,2562,0,102.70398060061908,53.03942114518324,3826
2563,2563,1,104.6541367584796,67.18451129178723,3827
2564,2564,0,99.9028667829705,49.65744925627331,3828
2565,2565,0,96.48012315628077,65.10688180744137,3829
2566,2566,0,93.73965731086705,49.11312447651525,3830
2567,2567,0,106.80735159255318,52.43637558950172,3831
2568,2568,0,93.13642088883599,53.94846781136963,3833
2569,2569,0,92.8003153302918,64.25306508497508,3834
2570,2570,0,82.99931573992163,47.79486911851636,3835
2571,2571,0,96.91316069489478,51.2562268629458,3838
2572,2572,0,78.18740650863782,52.012576680702715,3839
2573,2573,2,98.70791641105407,49.124258214260244,3840
2574,2574,1,94.16010452949071,48.602994590103386,3841
2575,2575,0,107.1700849192434,52.25711510547488,3843
2576,2576,1,88.49998200552456,47.854499714068254,3844
2577,2577,0,91.19358858478616,56.52644324428663,3845
2578,2578,0,98.24622518618496,56.89401341811254,3846
2579,2579,0,85.91422562391331,67.5182055021495,3848
2580,2580,0,90.38051737212555,44.23858963760263,3849
2581,2581,0,97.71226972015279,50.08610400794739,3850
2582,2582,0,88.65773978532208,64.37928996152024,3854
2583,2583,0,103.20470132597023,59.5084657871533,3855
2584,2584,0,89.12306482147497,63.63599530649077,3856
2585,2585,0,92.92338724973206,52.58392425612972,3859
2586,2586,0,100.3837140989819,46.536848630515905,3860
2587,2587,0,93.28016863544728,50.32601782846184,3861
2588,2588,0,91.51936113392976,65.09423046433918,3863
2589,2589,1,80.41307006878229,65.85019062215855,3865
2590,2590,1,81.99011112088881,43.315715333744215,3867
2591,2591,0,92.25953465953603,49.49065164635567,3869
2592,2592,0,101.9482866505449,63.63661604758758,3870
2593,2593,0,94.36038439140071,42.837248168908175,3872
2594,2594,2,97.02108443881022,48.473454618955614,3874
2595,2595,1,105.44829856703048,70.02013940756164,3875
2596,2596,0,90.80454696869486,52.7089822431143,3876
2597,2597,0,89.0287612578552,58.819358427459605,3877
2598,2598,0,88.56474412793148,57.29055843830952,3878
2599,2599,0,89.98855622918447,45.96894493263826,3879
2600,2600,0,88.4523974817746,60.905365628227365,3880
2601,2601,0,99.31779224275178,60.68382055775942,3881
2602,2602,0,93.6048893908331,49.78407470817979,3883
2603,2603,0,107.63897557311527,64.23896289345477,3886
2604,2604,1,91.8225489099436,65.03800580992578,3887
2605,2605,0,89.44393039773195,45.530856968907344,3891
2606,2606,0,93.55835072593624,46.72927116396103,3893
2607,2607,0,103.34242294116403,53.536506870877275,3894
2608,2608,0,95.62562372285377,59.89074989406561,3896
2609,2609,0,82.87587745469585,58.65473899309596,3897
2610,2610,0,92.96374026598573,53.63522195646126,3898
2611,2611,0,79.3836310256835,47.580852092688765,3900
2612,2612,0,82.8776280242183,54.20528992561721,3901
2613,2613,1,77.13186139050234,48.06781045223106,3902
2614,2614,0,93.95995061380921,58.44458121905827,3903
2615,2615,0,79.17076423204593,51.594871056987685,3904
2616,2616,2,90.65363082715807,60.28642805062063,3905
2617,2617,1,101.12215172288653,38.87540429963316,3906
2618,2618,1,81.33214306686871,38.793145357573,3907
2619,2619,0,95.44056388520801,63.66561884453696,3909
2620,2620,0,88.09455623212341,60.57947273277123,3912
2621,2621,0,88.5464395420072,49.32145859440975,3913
2622,2622,0,86.17605509260562,61.05685677058809,3914
2623,2623,0,93.83260643043545,47.15611908090188,3915
2624,2624,0,98.55655574908891,50.99446036910308,3917
2625,2625,0,89.86002029582517,57.890861637710536,3919
2626,2626,0,105.13124496596629,52.04705161060496,3920
2627,2627,0,82.94398545212483,57.82280930937137,3921
2628,2628,0,88.70874951058799,44.19908825901087,3922
2629,2629,0,105.15011857480495,55.835157974524826,3924
2630,2630,0,86.74939368289283,58.02384546338549,3925
2631,2631,0,93.44011380724747,55.031624471131906,3926
