type,x,y
0,36.5867,55.1119
0,40.5433,56.5014
0,36.0486,51.6539
0,46.9319,42.6397
0,44.4292,43.1200
0,40.2939,47.1497
0,40.1756,44.6181
0,45.9572,53.0269
0,85.5594,50.7689
0,44.1472,56.2056
0,48.2042,52.4164
0,46.8967,51.7592
0,65.5775,55.8206
0,38.7689,51.2022
0,46.3561,43.3247
0,51.1347,52.9806
0,43.4958,48.4972
0,52.3489,58.1803
0,41.0656,50.7308
0,60.5750,57.1600
0,81.2261,52.6192
0,40.4200,45.1972
0,42.3847,52.4669
0,115.4844,51.7733
0,46.1378,42.9058
0,52.5053,62.1317
0,50.2003,56.8247
0,45.3703,43.1081
0,133.9000,43.3742
0,47.2756,42.6350
0,43.9944,43.1731
0,142.0417,47.0408
0,106.9142,50.2719
0,37.9858,55.3611
0,46.3381,52.2272
0,48.3714,55.8622
0,37.3778,54.1447
0,91.4719,53.6583
0,36.6778,50.7089
0,79.9772,52.9997
0,31.3128,69.5108
0,52.4486,55.9275
0,34.0472,45.2697
0,47.8564,42.0881
0,44.5075,50.6575
0,45.7242,53.9961
0,64.5703,56.1622
0,54.2742,53.7511
0,54.7419,54.0975
0,132.0567,44.7208
0,46.1469,42.6892
0,56.2222,56.5783
0,37.7844,51.1550
0,44.7356,43.0653
0,46.4367,43.3083
0,38.5536,55.0508
0,46.3903,43.2156
0,43.8167,57.1256
0,56.1092,54.6231
0,36.0117,54.6108
0,39.3436,45.2486
0,36.9481,45.3328
0,41.3378,46.8389
0,82.2878,51.4878
0,40.5267,56.2669
0,55.5992,51.1406
0,61.8739,56.1389
0,35.0781,52.1356
0,38.1089,51.2550
0,84.0558,54.2233
0,85.7494,52.6069
0,47.2094,42.5556
0,54.8003,54.6742
0,41.5156,44.3933
0,34.7344,45.4497
0,44.2122,43.6972
0,29.9939,59.4600
0,74.6939,54.1694
0,32.1517,54.1844
0,50.4036,53.2486
0,38.7550,54.9775
0,103.2867,50.3728
0,38.3744,45.5833
0,72.3269,54.8889
0,47.2261,43.2936
0,38.7692,58.0147
0,41.7800,44.7772
0,44.1394,52.4814
0,59.2008,53.8906
0,38.8008,51.2472
0,83.9719,51.9961
0,44.4361,55.4258
0,47.2156,56.0694
0,37.9797,55.5506
0,33.5178,58.2139
0,46.3517,43.0264
0,37.4814,51.2072
0,60.9536,54.1275
0,46.0197,42.2447
0,96.3781,61.6783
0,37.8272,54.0483
0,115.4706,60.9614
0,44.2069,52.4461
0,36.3678,45.3631
0,42.1561,43.4256
0,34.8175,53.9689
0,42.4908,61.0300
0,40.7811,44.3342
0,46.9672,43.1917
0,48.7078,46.2550
0,36.9625,61.8017
0,51.9556,53.4789
0,36.9833,55.6144
0,37.3853,45.2700
0,40.1881,47.6367
0,40.2111,50.6914
0,40.8406,55.9814
0,38.5161,51.9203
0,50.1331,55.4794
0,85.6169,52.1875
0,92.0831,58.4650
0,82.8669,54.0781
0,39.9775,44.7650
0,48.9494,54.5356
0,44.3719,43.6708
0,132.0108,43.9328
0,35.2244,51.6633
0,39.2922,44.3203
0,54.7881,51.7119
0,42.5417,52.5439
0,20.2333,54.8167
0,108.5703,50.9331
0,46.5050,43.2739
0,42.3858,52.8000
0,108.2639,51.7153
0,46.9533,42.4075
0,34.0242,44.9375
0,85.4019,52.7200
0,100.1711,52.3253
0,38.2811,46.4911
0,36.2350,56.0136
0,64.6744,55.7164
0,31.8661,61.3683
0,83.8222,55.4653
0,38.8964,50.0508
0,38.6397,55.8503
0,54.0419,56.7311
0,41.9064,46.0719
0,40.4953,45.7081
0,72.4656,55.0281
0,46.4725,43.5189
0,51.2006,53.0144
0,61.4606,53.5522
0,41.4161,56.6175
0,136.4861,52.4219
0,85.5875,55.0414
0,32.4758,52.5806
0,60.4864,53.2483
0,37.0622,56.0728
0,49.5153,58.5092
0,43.4336,44.7511
0,77.6486,53.7344
0,159.6378,55.6042
0,51.2008,53.9258
0,35.2208,57.2794
0,38.0833,45.1636
0,48.2736,51.3511
0,35.6464,50.4753
0,41.4575,51.8667
0,40.7206,51.1764
0,39.1356,56.7078
0,36.3628,51.7169
0,47.4606,42.3983
0,92.2681,58.4225
0,44.8922,53.0333
0,39.9222,47.6856
0,30.6683,59.4294
0,58.7831,55.1714
0,44.3353,49.4550
0,41.0433,50.4133
0,94.2078,51.6492
0,52.8050,56.9100
0,80.1644,52.5572
0,39.3394,54.9439
0,50.8706,55.2611
0,47.3433,55.3456
0,37.5583,54.3383
0,42.2317,44.6075
0,39.8539,44.7297
0,32.1831,54.6581
0,42.8319,54.0758
0,36.9592,55.6369
0,36.6808,55.0811
0,35.5700,50.5828
0,34.4956,45.0036
0,107.3428,53.1936
0,65.2528,56.4339
0,102.4469,56.5536
0,33.5756,45.0878
0,43.3267,43.8003
0,46.2050,42.6367
0,54.9761,51.8319
0,92.4544,56.1031
0,38.6411,51.0764
0,134.5022,45.8508
0,130.9653,47.7492
0,44.9956,50.3647
0,31.6872,54.7725
0,39.6633,45.1886
0,62.9581,58.1394
0,40.4636,47.5819
0,131.0722,62.1544
0,32.4408,54.4047
0,44.6558,52.8856
0,90.2850,52.6964
0,32.7767,56.2233
0,45.1753,49.5342
0,83.8981,55.1189
0,107.4661,51.7769
0,49.8736,54.1278
0,54.1597,54.0336
0,47.3169,42.1653
0,102.3022,53.4906
0,35.9994,55.5692
0,39.8503,45.7042
0,54.1925,54.4811
0,46.2808,46.8653
0,37.8142,56.1139
0,79.6858,55.2994
0,56.0447,57.9369
0,92.3275,56.2353
0,50.1792,51.6686
0,57.0172,57.4283
0,38.8839,47.5050
0,45.2983,50.0094
0,36.4717,55.6008
0,46.2919,54.7150
0,38.0292,44.6192
0,38.2689,46.3578
0,42.8372,45.2700
0,42.0272,55.5597
0,39.9858,55.2564
0,42.3172,49.6758
0,60.9200,64.2600
0,47.7097,55.8631
0,74.3461,54.4658
0,132.3331,42.8822
0,65.5408,56.9231
0,72.9222,55.2417
0,113.4961,52.1264
0,65.5808,55.8081
0,92.1653,58.4486
0,114.0122,57.8175
0,38.1169,51.2283
0,104.2583,56.7053
0,131.5978,62.4347
0,47.6061,51.1811
0,41.3708,47.5222
0,20.2356,54.5731
0,82.5031,52.5767
0,132.7672,42.9136
0,85.7925,57.7100
0,130.0294,62.1089
0,42.3844,45.3458
0,60.8150,56.6658
0,47.8514,54.6853
0,33.0267,60.3919
0,37.2311,56.0500
0,54.5569,55.5425
0,41.4617,51.8422
0,51.2367,56.1228
0,38.6444,58.1161
0,35.0947,53.4694
0,45.2864,43.1872
0,46.9686,42.8481
0,43.9594,53.2492
0,49.9400,56.6481
0,41.3925,44.8308
0,56.1697,53.9542
0,56.4558,60.4550
0,50.8969,56.1861
0,47.2011,54.7119
0,43.6867,45.2806
0,32.3964,61.1853
0,39.7575,45.9792
0,46.6689,42.8619
0,45.6961,44.1761
0,46.1308,52.0700
0,109.3825,50.5375
0,41.9114,43.7508
0,48.0172,46.3083
0,42.1589,56.2469
0,37.4167,54.9136
0,69.4536,55.9600
0,28.8350,59.4394
0,58.6203,56.8217
0,82.9031,55.2189
0,41.7772,63.4706
0,38.5978,50.7875
0,58.7792,53.3342
0,44.6111,56.9158
0,47.8683,54.7672
0,39.9564,56.0181
0,41.3000,46.2328
0,38.4731,46.8519
0,41.5172,45.1917
0,46.6561,43.8472
0,48.8969,55.8481
0,40.8436,47.5797
0,41.4075,44.1853
0,59.8781,57.7364
0,37.8158,56.8108
0,30.6133,59.8097
0,61.6928,57.3569
0,79.2908,52.3697
0,43.6303,56.8586
0,56.2983,57.2453
0,36.4347,45.3847
0,32.7792,64.0822
0,38.1011,56.3850
0,50.2461,53.0350
0,61.3431,55.2358
0,37.8086,55.9503
0,91.2914,51.1572
0,86.0617,57.0539
0,34.1231,53.1550
0,41.7131,54.0236
0,42.7908,44.3981
0,83.0097,54.8953
0,38.0008,50.0364
0,53.0783,51.7172
0,39.8931,45.1125
0,56.2922,51.1094
0,39.1406,46.8767
0,29.5650,59.9269
0,59.8522,58.6311
0,38.2250,45.1928
0,159.8689,56.0492
0,48.9689,53.9722
0,45.7022,53.2736
0,41.2808,57.3806
0,37.0217,50.4186
0,63.5731,56.0719
0,34.4158,53.4556
0,74.4828,62.2639
0,21.5439,55.1747
0,47.0900,41.6647
0,37.1092,56.0933
0,86.9225,52.4344
0,35.8228,56.8269
0,38.6183,55.0350
0,136.8950,51.0069
0,41.4608,52.6383
0,54.8411,52.1617
0,46.9169,43.2683
0,86.1972,69.4128
0,38.8000,45.0483
0,104.1569,50.4089
0,41.0456,57.5806
0,46.8581,55.4958
0,51.8975,61.3503
0,48.9594,57.5875
0,38.9036,51.6072
0,45.6889,42.8681
0,63.7322,57.0122
0,47.7528,42.3172
0,48.3694,54.3981
0,90.3406,50.8867
0,38.6642,56.8219
0,52.0750,56.9164
0,91.7117,56.0953
0,39.5225,50.9503
0,38.2150,56.2597
0,150.9464,60.1133
0,39.1903,44.8783
0,54.8722,54.6983
0,53.7139,57.8964
0,83.9619,53.3164
0,81.6600,54.2414
0,50.6581,53.1528
0,150.7989,59.5606
0,53.3236,56.8392
0,44.1147,54.4192
0,40.6714,47.2217
0,110.2700,53.7736
0,84.1456,51.9708
0,59.8217,58.7114
0,37.9786,56.2522
0,39.0144,50.3353
0,108.5656,52.0992
0,43.5394,52.0542
0,54.5456,57.4981
0,38.3422,47.1461
0,47.9842,56.6558
0,37.2089,55.8025
0,86.2936,54.3036
0,40.8728,48.1681
0,52.8031,56.9678
0,40.0581,47.8947
0,73.1803,54.0725
0,45.3875,43.2275
0,43.2317,45.7139
0,83.0069,55.1111
0,40.7097,45.0725
0,44.4239,44.8275
0,30.4500,60.0453
0,40.9544,45.7364
0,47.4797,55.0928
0,52.5019,57.7036
0,41.5897,47.4244
0,31.1100,57.4703
0,33.4881,45.7700
0,98.4803,56.0783
0,38.1392,46.5164
0,39.6633,45.1886
0,42.8228,55.7939
0,53.6950,54.6000
0,38.7403,51.4569
0,134.9794,48.3478
0,30.9736,56.2894
0,48.0594,55.6742
0,42.1706,61.0831
0,62.4475,56.7839
0,53.3844,54.3317
0,45.2583,54.2681
0,49.8772,56.3922
0,82.7339,53.2372
0,41.9533,45.1281
0,44.2089,52.2225
0,40.2200,44.3942
0,34.2133,44.5036
0,33.7875,53.4783
0,39.5942,46.9592
0,34.0614,53.2606
0,38.1497,46.6264
0,37.0100,55.8114
0,55.6919,54.6239
0,37.5783,50.4897
0,37.4892,54.2642
0,41.6478,47.4217
0,78.6272,53.0150
0,53.1828,53.3911
0,32.3494,52.7653
0,83.6586,53.2897
0,46.2256,51.5142
0,33.8353,44.9922
0,43.0531,45.3675
0,54.0319,52.5683
0,43.2922,43.4911
0,40.8469,57.0078
0,79.5444,52.2411
0,61.7183,58.1358
0,48.3525,56.1139
0,115.3025,58.5050
0,53.9697,54.7972
0,44.6081,56.0408
0,41.8808,46.4039
0,40.9519,51.4811
0,47.9453,41.9467
0,44.5778,48.2397
0,85.0658,56.0261
0,40.7836,50.8489
0,55.5192,53.9450
0,86.5814,67.4667
0,62.0047,54.0478
0,40.0792,50.3733
0,76.6811,66.0839
0,37.3297,51.1139
0,30.0531,59.5961
0,82.9233,55.0283
0,39.3367,51.6661
0,85.2497,55.0172
0,34.5067,52.8300
0,35.7064,51.1544
0,46.6467,43.2314
0,139.5717,50.1364
0,47.8703,41.9758
0,49.9478,53.0994
0,55.9939,51.3683
0,53.8311,65.0058
0,52.2017,54.6556
0,41.0236,55.3314
0,41.9333,44.3333
0,49.3456,54.5533
0,74.0003,54.6025
0,41.0231,57.6906
0,40.0133,50.0797
0,43.7017,55.2742
0,39.0978,45.0944
0,38.0636,57.9056
0,134.0647,44.5208
0,48.1175,46.0200
0,42.7614,52.8781
0,42.9628,51.5025
0,44.8489,43.1478
0,40.1456,45.1269
0,52.2361,59.7264
0,53.8036,57.0042
0,42.4197,55.3364
0,66.7928,57.2436
0,92.4547,53.8575
0,45.7019,51.6114
0,128.8619,61.3650
0,34.2975,53.2592
0,45.4878,55.2528
0,60.5628,54.2033
0,46.5703,42.4325
0,42.9103,51.4217
0,44.7314,53.3011
0,47.9050,46.6344
0,47.0569,43.3181
0,127.8817,50.2367
0,47.6175,46.9300
0,48.2278,46.2939
0,86.2686,57.0514
0,133.9075,45.8769
0,38.9839,45.1572
0,39.5578,56.6819
0,33.3739,45.2528
0,41.2247,51.1544
0,39.0358,55.3831
0,45.4956,55.4961
0,37.5347,51.2836
0,93.2347,53.3714
0,35.2303,54.0506
0,55.9478,54.5175
0,49.6178,60.3331
0,37.5039,51.3069
0,36.0022,53.4489
0,35.3194,52.3003
0,39.3414,51.5394
0,84.0700,56.5306
0,104.5042,52.6581
0,40.4961,44.8214
0,47.5842,42.1747
0,43.1772,51.5878
0,34.7081,45.3006
0,38.7367,56.1350
0,50.1747,58.1553
0,91.9786,53.1875
0,33.7400,44.5539
0,38.2358,58.0636
0,39.7781,44.7247
0,118.6139,63.4211
0,30.1025,59.6967
0,49.1147,52.2678
0,38.7033,56.3133
0,42.0367,44.0097
0,95.6331,56.6161
0,50.6367,55.6369
0,36.0128,51.6506
0,20.6769,54.9019
0,114.9297,51.2817
0,117.0586,52.5564
0,38.1447,56.6739
0,46.8153,43.8992
0,60.0044,54.3769
0,61.9444,56.9400
0,42.8342,52.7689
0,36.3153,51.7256
0,65.8411,56.5322
0,48.3314,54.0261
0,40.2461,45.5092
0,37.9756,45.3008
0,132.0292,44.0911
0,60.4156,55.0850
0,38.2797,52.1467
0,42.6269,55.7858
0,54.9531,58.9633
0,40.8719,47.6431
0,31.3250,59.8753
0,65.2253,57.2828
0,47.9136,56.8686
0,42.5361,61.6833
0,44.1297,43.6342
0,39.2356,44.8042
0,47.9689,42.0206
0,44.4092,43.3458
0,65.0472,63.9372
0,60.0867,56.6983
0,44.0156,49.3764
0,47.2581,42.6186
0,37.4042,56.0556
0,31.1578,61.6708
0,53.9889,54.5364
0,47.3761,42.3586
0,55.1253,55.1978
0,113.3558,52.0672
0,85.3394,52.3511
0,45.3517,53.9533
0,80.8069,53.9633
0,47.5047,42.9831
0,38.5469,45.9431
0,46.0975,43.0833
0,46.9681,50.9514
0,34.8964,51.4519
0,48.4264,58.3314
0,58.9397,57.1969
0,78.9419,54.6117
0,103.0297,53.6911
0,46.4639,42.0175
0,33.6192,44.7872
0,34.0258,60.9608
0,31.8308,57.9361
0,86.9906,53.7450
0,85.4136,52.2850
0,53.2611,56.9669
0,39.9647,54.9467
0,59.9656,53.1625
0,50.4678,55.5497
0,38.5014,55.5908
0,43.1747,61.0914
0,40.3378,46.6131
0,38.1736,55.8108
0,33.6911,46.1058
0,44.5897,43.4822
0,59.5697,53.8003
0,40.7003,50.3583
0,93.0247,52.2394
0,30.5281,59.8400
0,51.6136,55.1108
0,86.2533,56.0828
0,52.1956,54.5031
0,40.4686,50.1428
0,37.6269,44.6794
0,86.5653,54.8094
0,38.5739,52.5947
0,39.8061,43.5939
0,42.1033,61.0658
0,91.4311,51.4547
0,44.3189,58.8269
0,46.2881,43.0381
0,42.7083,44.0972
0,40.1583,44.5514
0,48.1922,46.4586
0,40.2872,45.7033
0,106.6664,51.4097
0,47.1253,56.0133
0,127.9897,49.6150
0,135.1711,49.2403
0,28.9700,59.3578
0,34.3789,61.8631
0,78.9369,52.5661
0,31.4744,55.6472
0,52.1153,51.7444
0,45.6908,44.2442
0,38.1342,55.7881
0,40.3042,44.6711
0,54.3417,54.1872
0,91.8036,53.1958
0,60.5997,55.4772
0,50.2947,52.9789
0,44.5631,48.7067
0,45.6067,43.3606
0,82.4100,55.2872
0,56.9169,57.3772
0,58.2672,55.9497
0,41.8833,50.0117
0,40.9039,57.5150
0,45.8119,52.6192
0,40.1175,47.5542
0,47.3822,42.4444
0,42.0525,55.5792
0,35.2111,45.2733
0,37.7003,53.2639
0,47.9208,41.9628
0,66.7689,55.8094
0,37.0531,55.8528
0,53.3981,54.5994
0,82.8653,51.6917
0,113.5131,52.1428
0,103.3364,53.0842
0,131.8853,43.1153
0,55.8828,54.4956
0,40.8253,50.6889
0,40.2681,56.6364
0,75.0158,53.9464
0,33.4508,69.1989
0,58.2439,53.6828
0,38.8739,46.9333
0,36.3528,55.7233
0,30.5331,59.6661
0,104.8136,52.6825
0,36.1736,53.0106
0,40.9264,57.7678
0,86.3097,55.1414
0,50.4611,53.1836
0,66.3503,56.4889
0,92.6883,56.1672
0,44.8689,49.1767
0,65.9092,59.5903
0,47.5042,41.7639
0,38.0417,55.5633
0,42.0786,50.7608
0,60.8103,58.8622
0,46.3786,53.0108
0,85.3292,53.2856
0,82.7722,55.0978
0,44.6442,43.7064
0,40.4619,44.6122
0,40.0628,53.7089
0,37.0711,56.1300
0,38.7356,47.3939
0,48.0531,46.2967
0,43.0372,45.0781
0,32.4872,67.3006
0,51.6897,53.9444
0,37.7536,50.7306
0,41.1358,44.9336
0,40.8189,46.3669
0,45.5133,55.4989
0,90.4367,55.9328
0,42.9875,45.1519
0,38.6942,50.7289
0,40.2544,52.6319
0,39.8861,43.6142
0,52.3144,55.8953
0,40.7244,44.6353
0,39.4378,47.2708
0,43.9828,49.3014
0,102.7211,53.8153
0,56.2917,53.4786
0,44.2322,49.0167
0,44.0358,44.5867
0,36.1558,54.4975
0,48.8978,53.9819
0,55.3197,51.7161
0,48.3481,51.8442
0,129.5964,61.8550
0,36.1222,56.7758
0,56.9047,54.4306
0,37.3411,45.0139
0,94.4994,55.9233
0,54.1111,54.1033
0,113.0094,51.7703
0,107.4389,56.1697
0,32.3539,59.8075
0,43.8778,56.2022
0,37.9997,53.5581
0,46.0217,43.3972
0,133.7586,43.1692
0,41.9256,55.3319
0,51.7750,55.0211
0,46.2967,54.7544
0,50.5244,53.3419
0,60.4256,60.8675
0,48.0261,42.1992
0,38.7858,55.8831
0,43.7428,55.3958
0,40.1564,57.5539
0,40.9864,51.2575
0,38.2144,45.2656
0,39.4839,50.9431
0,84.1436,53.5769
0,61.3931,54.8925
0,149.6289,61.1297
0,32.4358,54.8914
0,82.0322,54.4100
0,43.0306,44.1319
0,42.8342,48.3783
0,60.0694,54.7158
0,45.0631,54.3361
0,40.2567,60.9736
0,43.5744,43.8372
0,48.0036,45.9619
0,34.2433,45.0928
0,55.5661,51.7747
0,136.5081,67.5411
0,36.9819,55.5600
0,56.3186,57.7925
0,73.0111,55.2047
0,43.9767,43.6914
0,51.5056,54.6547
0,21.3483,54.8258
0,40.7392,53.2617
0,34.0761,57.7256
0,73.2514,55.4492
0,38.4400,55.6083
0,51.4136,55.4286
0,56.3492,52.2008
0,44.0575,43.3628
0,108.3792,51.7567
0,92.5731,56.0853
0,40.4622,47.8997
0,85.9003,53.4292
0,107.6389,51.0253
0,48.3061,46.5214
0,35.5125,63.4297
0,90.0131,55.5642
0,29.8492,58.7325
0,82.2781,50.9686
0,81.8994,54.3672
0,105.7069,50.6500
0,37.9742,55.8547
0,48.2569,54.4300
0,52.8914,56.4383
0,40.4453,53.3267
0,46.4931,42.4706
0,60.8083,54.3633
0,110.1611,54.1536
0,44.7497,43.5172
0,44.7247,43.7217
0,39.3658,44.7628
0,136.4733,49.2647
0,40.8881,51.2044
0,91.0933,51.2850
0,39.9408,46.2144
0,43.6594,52.9925
0,53.7808,56.5489
0,77.9042,53.9031
0,43.1569,44.0475
0,96.0672,56.2375
0,56.9586,54.4300
0,46.9367,46.8444
0,34.3022,45.5644
0,88.1817,55.6300
0,42.0514,53.4114
0,48.2478,54.3428
0,36.0661,54.7564
0,56.7711,59.6483
0,46.3486,42.1219
0,47.8103,42.1194
0,36.8472,55.1289
0,40.6853,46.0925
0,103.5153,50.4744
0,27.4803,57.5756
0,39.2792,52.8642
0,48.1375,50.4103
0,41.5144,45.8450
0,46.9697,42.4014
0,45.1297,43.1394
0,33.2203,52.8931
0,54.0058,54.8200
0,40.3297,55.1497
0,64.6225,55.2694
0,120.1817,60.3856
0,65.3236,56.4847
0,36.3914,50.4958
0,39.8128,54.6683
0,36.0675,54.5056
0,57.5336,56.5000
0,44.9944,43.1828
0,39.4992,47.2828
0,39.6125,44.6044
0,39.7753,45.3681
0,35.9789,51.7428
0,42.8592,49.4100
0,42.8778,54.2342
0,83.5047,55.5161
0,65.4364,55.4131
0,52.9036,54.7056
0,38.6719,47.2789
0,33.6447,45.3922
0,46.7444,42.9917
0,41.7283,49.6317
0,41.8900,52.4656
0,113.5758,56.1711
0,53.4344,65.3267
0,38.8269,44.7161
0,88.4450,52.8236
0,39.2836,44.8733
0,46.6375,47.8756
0,93.0269,60.3725
0,92.9106,53.7589
0,47.8117,51.9331
0,33.9753,57.7269
0,45.5681,43.2208
0,40.5547,56.2525
0,47.9617,42.3483
0,35.3028,51.1750
0,60.2722,51.6717
0,55.9364,51.5661
0,47.9047,51.3147
0,38.8683,47.6019
0,40.1850,56.0619
0,32.6503,54.1836
0,40.1353,51.6464
0,22.1464,54.6053
0,46.8411,42.7583
0,84.6381,53.2161
0,34.1936,45.1292
0,56.4378,53.0447
0,60.9281,54.4411
0,47.2611,56.0700
0,51.6975,56.7992
0,40.4383,57.7475
0,40.7111,44.2264
0,40.5992,45.1750
0,36.1300,53.8114
0,41.1197,55.7236
0,44.5375,43.0369
0,38.9578,55.7078
0,71.2850,54.4803
0,40.5006,57.0186
0,31.9333,52.5367
0,50.0361,52.2728
0,30.5000,61.9019
0,46.0708,43.0386
0,38.3892,44.8481
0,48.9144,56.8111
0,127.4858,63.9194
0,41.7378,46.6553
0,39.9803,59.1617
0,46.7094,43.9814
0,55.7872,54.6053
0,56.9083,51.5619
0,130.0892,61.6383
0,57.9553,58.1839
0,34.4558,57.6561
0,140.2850,48.9664
0,43.8167,55.0225
0,32.7483,53.6747
0,55.5272,51.9825
0,47.4633,43.1631
0,39.1561,50.2983
0,121.6117,63.8778
0,104.3794,52.1628
0,55.9369,57.8967
0,37.6086,55.9764
0,38.6717,47.1903
0,82.2744,51.8925
0,20.0122,54.7575
0,82.8561,54.8194
0,42.5947,56.8403
0,36.1461,50.9781
0,35.3631,56.6036
0,39.3239,47.0769
0,90.1875,52.9542
0,62.3575,56.7400
0,46.4000,43.2486
0,33.7817,45.3717
0,108.7556,50.3639
0,52.0256,52.7928
0,36.8606,55.9142
0,39.5386,57.2989
0,130.7589,49.1036
0,82.0067,51.0069
0,42.3492,56.5994
0,92.0528,58.5414
0,43.2608,54.0447
0,32.0850,58.9117
0,62.2486,54.7767
0,44.2347,46.2739
0,42.0339,55.5944
0,89.7836,55.3328
0,60.0189,52.8614
0,45.0881,61.9953
0,134.6583,47.4811
0,113.3078,52.0181
0,39.4128,55.4319
0,63.7664,57.3981
0,38.9544,55.0722
0,42.3828,48.0467
0,85.8483,55.4558
0,36.7594,53.2056
0,37.5856,55.5333
0,73.0994,55.6356
0,42.7286,52.6506
0,124.8311,55.1108
0,38.4111,52.5611
0,37.8375,56.1597
0,73.1528,55.0297
0,56.1072,57.9839
0,41.0664,53.2772
0,36.7286,56.3317
0,41.4608,51.1664
0,44.0383,47.0767
0,91.4122,53.1008
0,35.6858,57.4292
0,53.3447,56.0067
0,31.8819,59.1486
0,46.1244,42.6786
0,37.8675,55.1892
0,55.5883,54.6356
0,40.1153,51.1858
0,31.1717,63.4283
0,33.9644,44.5850
0,47.2619,55.2978
0,52.6436,57.3450
0,76.3400,54.9047
0,36.1525,53.0019
0,40.1675,47.3953
0,38.3803,50.0536
0,61.5344,55.3250
0,21.3142,54.3603
0,104.1139,52.1619
0,47.5822,53.7211
0,41.8619,51.1153
0,54.9111,55.4167
0,36.2433,55.3167
0,30.3994,59.4197
0,47.6236,54.3067
0,33.8142,57.4336
0,42.8061,44.6756
0,43.3519,51.8828
0,39.0919,52.1967
0,102.4575,51.6867
0,82.9278,55.1317
0,34.2239,45.5911
0,30.2969,60.5550
0,90.4394,50.3817
0,41.8664,54.2703
0,33.8750,59.6106
0,39.7361,52.0433
0,83.3300,54.3000
0,83.5897,52.9861
0,50.4431,54.2275
0,128.4097,51.0656
0,44.1297,56.3442
0,43.1269,59.7547
0,30.0975,59.6636
0,61.2483,56.5769
0,51.6139,53.1958
0,47.0689,52.1642
0,36.3978,51.6422
0,47.0269,47.2972
0,30.6717,61.7481
0,47.8581,54.3883
0,41.1850,50.4706
0,109.3356,55.6361
0,58.8997,52.7228
0,84.3028,53.4003
0,78.4658,53.9408
0,114.2586,51.1428
0,42.7103,55.4078
0,81.1856,51.4589
0,40.5478,49.8964
0,36.7039,55.5619
0,37.4475,51.0411
0,54.6653,60.2331
0,35.1528,45.1453
0,80.6039,52.7033
0,102.3419,53.1975
0,55.5542,57.9417
0,41.9225,43.7861
0,40.3850,56.6617
0,72.0442,54.2811
0,39.2164,51.3092
0,43.4617,56.2383
0,84.0525,51.7469
0,37.4494,51.2917
0,38.2261,56.0883
0,76.7478,55.6842
0,52.6239,53.6978
0,34.0683,45.7439
0,108.4231,50.8353
0,39.4169,47.6864
0,52.8681,52.9208
0,142.0617,47.7622
0,101.6231,53.8725
0,60.0408,58.3486
0,48.3992,41.7033
0,68.5933,58.1281
0,38.4097,46.7625
0,52.4917,52.6153
0,39.9044,54.6042
0,42.3953,53.1056
0,28.3700,57.7492
0,41.1286,56.0147
0,95.8675,56.0656
0,85.1717,52.7614
0,61.8847,56.4592
0,38.5417,53.1900
0,36.5300,53.2492
0,46.5567,43.9211
0,112.9333,51.6008
0,47.1372,54.5467
0,67.7158,57.0400
0,38.3178,53.9311
0,79.2317,53.3822
0,52.0347,52.8728
0,30.9331,59.8500
0,51.9156,55.7417
0,131.5431,43.9342
0,55.5869,57.7064
0,85.8289,52.2869
0,46.9217,42.4858
0,74.9103,53.9153
0,28.0153,58.8156
0,85.7769,51.8311
0,104.1589,52.3072
0,55.8964,53.5931
0,41.2211,44.0056
0,55.1597,54.8408
0,41.9911,46.2556
0,37.4656,56.4314
0,130.2758,61.7433
0,81.5525,53.6486
0,53.7369,56.7589
0,37.2739,55.1778
0,81.4072,57.2300
0,38.4175,46.5911
0,55.7325,54.8686
0,39.3675,45.7911
0,46.1667,42.5181
0,42.1575,51.5361
0,43.2594,47.0569
0,36.3050,54.8092
0,66.6569,56.4017
0,37.6169,45.0325
0,20.9781,54.8383
0,116.9197,59.0017
0,38.1608,53.9786
0,39.6964,51.6533
0,39.0083,54.7581
0,53.1208,56.5619
0,33.7808,44.9047
0,42.8475,50.7447
0,60.9031,54.6489
0,56.5492,55.4083
0,37.6758,44.7900
0,86.0936,56.8033
0,59.8111,59.9333
0,40.2208,51.4450
0,107.8914,50.0472
0,47.7031,53.6069
0,39.3803,43.8844
0,42.7569,46.8817
0,50.5683,53.2703
0,128.4578,50.9536
0,47.2081,53.1292
0,75.8564,56.3931
0,55.9019,51.2194
0,55.6950,56.2858
0,39.6222,46.5569
0,58.6664,52.7206
0,74.3719,56.9019
0,40.0022,53.2628
0,30.7067,59.9519
0,49.4978,55.9514
0,33.6636,67.6150
0,47.1961,42.7556
0,51.6222,54.8911
0,104.3897,52.2417
0,36.6325,50.6358
0,47.4428,55.6153
0,34.5936,45.8139
0,94.8964,57.2108
0,44.0892,64.0369
0,54.9111,51.7989
0,41.8206,57.3872
0,128.4739,50.9214
0,38.7917,47.6344
0,59.2578,54.3689
0,56.8858,56.0889
0,59.2156,52.7647
0,102.9583,53.1806
0,41.8333,49.2250
0,38.9228,54.2706
0,44.2531,65.8400
0,37.9364,44.9933
0,37.9431,55.5028
0,43.7761,57.0867
0,34.2714,53.2542
0,47.7225,61.2544
0,39.7000,55.9642
0,158.2114,53.2792
0,21.5194,54.6244
0,43.6047,51.5742
0,41.5392,55.7256
0,52.1475,57.0531
0,133.7317,45.9308
0,102.7267,53.7000
0,36.4478,51.6394
0,55.0217,54.6883
0,46.6078,43.8658
